Product_Name,Category,Sub_Category,Inventory_Days,Profit,Action_Recommended
Staple holder,Office Supplies,Appliances,4.325259399166414,1.8207,No Action Needed
"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,0.4121784913310047,-19.1058,No Action Needed
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,3.30396478499971,1.816,No Action Needed
Staple remover,Office Supplies,Supplies,8.152173764620748,0.1472,No Action Needed
Avery 489,Office Supplies,Labels,2.898550617517332,19.872,No Action Needed
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,0.29173514289135155,-4.8392,No Action Needed
Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,15.673980910745115,-6.1248,Phase Out (with Discounting)
Microsoft Sculpt Comfort Mouse,Technology,Accessories,0.9386733685508802,19.176,No Action Needed
Newell 349,Office Supplies,Art,9.146341542887418,1.9024,No Action Needed
Avery 509,Office Supplies,Labels,11.494252985129403,3.6018,Bundle Promotions
Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,1.4319808546317254,8.799,No Action Needed
Hon Mobius Operator's Chair,Furniture,Chairs,0.2710247461506905,88.5528,Run Clearance Promotions
Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper,6.6964285430285395,4.3904,No Action Needed
Eldon Image Series Black Desk Accessories,Furniture,Furnishings,9.057970916036547,0.6624,No Action Needed
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,4.469606745643333,1.2585,No Action Needed
Colored Envelopes,Office Supplies,Envelopes,10.162601686835805,2.8782,No Action Needed
Wilson Electronics DB Pro Signal Booster,Technology,Phones,0.1396648024861376,-186.16,No Action Needed
Xerox 1925,Office Supplies,Paper,0.9683667025645152,27.882,No Action Needed
Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,6.696428541533801,8.6016,No Action Needed
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,1.0281014823263812,62.737,No Action Needed
Xerox 1880,Office Supplies,Paper,1.0581264375197659,19.1376,No Action Needed
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,5.395683506611977,3.475,No Action Needed
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,3.64785993215915,11.1024,No Action Needed
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,Paper,3.951528085481258,7.6869,No Action Needed
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,0.3750468789846387,2.3997,No Action Needed
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,0.37425147996484653,44.8896,No Action Needed
Plantronics MX500i Earset,Technology,Phones,0.6984865792722691,3.8655,No Action Needed
Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,0.09091184849962278,527.984,No Action Needed
Global Chrome Stack Chair,Furniture,Chairs,1.2502083331538763,-10.284,Liquidate Inventory
Hand-Finished Solid Wood Document Frame,Furniture,Furnishings,1.095530205429683,6.846,No Action Needed
DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,6.720430007162037,3.1806,No Action Needed
Xerox 1956,Office Supplies,Paper,6.270902989060525,8.671,No Action Needed
Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,0.46880859686265564,-28.7964,No Action Needed
Avery Non-Stick Binders,Office Supplies,Binders,8.35189307639223,7.0044,Run Clearance Promotions
Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,2.0604395010038057,15.7248,No Action Needed
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,4.4843050008825625,36.9288,Run Clearance Promotions
Faber Castell Col-Erase Pencils,Office Supplies,Art,6.134969492641805,4.0098,No Action Needed
Colored Push Pins,Office Supplies,Fasteners,16.57458615732122,0.6516,Bundle Promotions
Xerox 1912,Office Supplies,Paper,1.5814444429778305,18.2112,No Action Needed
PureGear Roll-On Screen Protector,Technology,Phones,1.8759379905685711,27.986,No Action Needed
14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,0.7805995166652688,40.3536,No Action Needed
ClearOne CHATAttach 160 - speaker phone,Technology,Phones,0.04838787798477687,743.988,No Action Needed
Logitech Trackman Marble Mouse,Technology,Accessories,1.0003334311392673,75.5748,Run Clearance Promotions
Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,3.351955259823352,5.1015,No Action Needed
Plantronics S12 Corded Telephone Headset System,Technology,Accessories,0.2783189577380799,129.348,No Action Needed
Xerox 191,Office Supplies,Paper,1.5015015358201051,28.1718,No Action Needed
Trimflex Flexible Post Binders,Office Supplies,Binders,1.403180555908016,30.7872,No Action Needed
Avery Binder Labels,Office Supplies,Binders,7.712082209343053,5.6016,No Action Needed
Xerox 230,Office Supplies,Paper,4.629629615340649,6.2208,No Action Needed
Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,5.163511095772321,8.0178,No Action Needed
High-Back Leather Manager's Chair,Furniture,Chairs,0.3296957046458923,-54.5958,No Action Needed
"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,37.68844202166611,-2.6268,Phase Out (with Discounting)
Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,4.027926985495426,2.5137,No Action Needed
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,0.39476281230406524,-218.8656,Liquidate Inventory
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,17.241380003963563,-7.656,Phase Out (with Discounting)
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,11.507479365327415,-4.1712,Phase Out (with Discounting)
"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,2.225519237313881,17.524,No Action Needed
"DAX Copper Panel Document Frame, 5 x 7 Size",Furniture,Furnishings,2.384737693072761,10.5672,No Action Needed
Motorla HX550 Universal Bluetooth Headset,Technology,Phones,0.9481668953508261,47.46,No Action Needed
Acco 6 Outlet Guardian Premium Surge Suppressor,Office Supplies,Appliances,2.060439545816478,11.7936,No Action Needed
Micropad Numeric Keypads,Technology,Accessories,1.5007504534801563,34.9825,Run Clearance Promotions
Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,11.227545200112505,0.334,Bundle Promotions
Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,10.806916335676735,-3.123,Phase Out (with Discounting)
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,1.1319046033657714,20.8719,No Action Needed
Xerox 216,Office Supplies,Paper,5.78703732409246,12.7008,Run Clearance Promotions
Bestar Classic Bookcase,Furniture,Bookcases,0.44122057830639705,-12.9987,No Action Needed
"Master Caster Door Stop, Gray",Furniture,Furnishings,5.905511898211298,3.4544,No Action Needed
Stackable Trays,Furniture,Furnishings,9.740259982185028,1.9712,No Action Needed
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,1.0657193749546487,15.764,No Action Needed
Xerox 20,Office Supplies,Paper,4.629629616055098,3.1104,No Action Needed
Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,0.11313497206715642,238.653,No Action Needed
Avery 483,Office Supplies,Labels,6.02409655489428,6.8724,No Action Needed
Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,0.8685581702642294,17.27,No Action Needed
Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,0.050000834163916354,1439.976,No Action Needed
Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,1.8714908741952603,30.7776,No Action Needed
Col-Erase Pencils with Erasers,Office Supplies,Art,6.16776335761158,2.1888,No Action Needed
"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,0.28573334494477454,8.9994,No Action Needed
"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,5.040322541691056,1.86,No Action Needed
SAFCO Folding Chair Trolley,Furniture,Chairs,0.3341948217101896,-2.5648,No Action Needed
Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,0.06250104111109231,335.9944,No Action Needed
Xerox 1993,Office Supplies,Paper,5.787037018431594,5.6376,No Action Needed
Plantronics MX500i Earset,Technology,Phones,0.873108249924446,-7.3015,No Action Needed
Xerox 1893,Office Supplies,Paper,0.914857287378746,35.6613,No Action Needed
Large Capacity Hanging Post Binders,Office Supplies,Binders,4.008015961113946,-23.952,No Action Needed
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,5.151098865720474,5.6784,No Action Needed
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,0.8165931963976516,-9.1845,No Action Needed
Panasonic KX T7736-B Digital phone,Technology,Phones,0.33344447704642244,-44.985,No Action Needed
"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,0.4691898476431765,122.7648,Run Clearance Promotions
Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,1.592356674938357,15.8256,No Action Needed
Newell 35,Office Supplies,Art,9.146341542887418,1.9024,No Action Needed
Novimex Fabric Task Chair,Furniture,Chairs,0.614955727725977,-15.245,No Action Needed
Astroparche Fine Business Paper,Office Supplies,Paper,5.681818126817417,22.8096,Run Clearance Promotions
24-Hour Round Wall Clock,Furniture,Furnishings,1.5015015360706059,8.5914,No Action Needed
Sanford Pocket Accent Highlighters,Office Supplies,Art,18.75,3.44,Bundle Promotions
Stackable Trays,Furniture,Furnishings,9.740259982185028,1.9712,No Action Needed
"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,1.4360938667313192,1.6712,No Action Needed
Panasonic Business Telephones KX-T7736,Technology,Phones,0.16481705379548206,163.818,No Action Needed
Fellowes Officeware Wire Shelving,Office Supplies,Storage,0.3339641666586843,5.3898,No Action Needed
Stockwell Push Pins,Office Supplies,Fasteners,13.761468369665872,3.597,Bundle Promotions
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,9.842519370195,2.2098,No Action Needed
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,Storage,2.6431718651633074,9.534,No Action Needed
Fellowes High-Stak Drawer Files,Office Supplies,Storage,0.17027072809374377,81.0474,No Action Needed
"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,0.24392227436728914,27.0578,No Action Needed
Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,1.5839492692981463,9.47,No Action Needed
Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,3.5050824747408487,-45.9333,Liquidate Inventory
Panasonic KX-TG9471B,Technology,Phones,0.15306902983887105,109.7544,No Action Needed
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,0.20554984297395446,131.355,No Action Needed
GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,0.8743806120001941,32.2514,No Action Needed
Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,3.5971222360241315,6.5052,No Action Needed
Barrel Sharpener,Office Supplies,Art,8.403361313152713,2.7846,No Action Needed
Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,1.0717347591595399,4.1988,No Action Needed
Convenience Packs of Business Envelopes,Office Supplies,Envelopes,10.359116351187398,4.887,No Action Needed
Logitech G105 Gaming Keyboard,Technology,Accessories,0.6316321081861496,-3.5622,No Action Needed
Portfile Personal File Boxes,Office Supplies,Storage,2.1186440902398735,1.062,No Action Needed
Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,1.8768769198534132,27.972,No Action Needed
GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,0.3049028429487819,206.6232,Run Clearance Promotions
Dana Swing-Arm Lamps,Furniture,Furnishings,3.511236090672742,1.068,No Action Needed
"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,0.3049028429281228,-11.0691,No Action Needed
Newell 311,Office Supplies,Art,13.574660400073713,2.9835,Bundle Promotions
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,7.712082054044058,2.0228,No Action Needed
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,0.09092286373917582,217.767,No Action Needed
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,1.6968325497532817,-4.641,No Action Needed
Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Accessories,0.07109846932716832,371.316,No Action Needed
Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories,0.18046197857467966,224.424,Run Clearance Promotions
"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,0.5086470028635326,5.898,No Action Needed
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,7.042253772399666,8.733,No Action Needed
"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,0.14411990097821373,281.016,No Action Needed
Newell 331,Office Supplies,Art,6.1349692937885,7.9218,Run Clearance Promotions
Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,3.0737704193681155,5.368,No Action Needed
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,0.27031896823239737,8.8784,No Action Needed
Logitech Wireless Headset h800,Technology,Accessories,0.300029995678836,174.9825,No Action Needed
Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,9.868421175986844,1.0336,No Action Needed
"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,0.29708852252677215,50.49,No Action Needed
Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,4.807692350418012,17.16,Run Clearance Promotions
Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories,1.2,21.0,No Action Needed
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,0.16667592134719947,21.5988,No Action Needed
Longer-Life Soft White Bulbs,Furniture,Furnishings,9.740259982185028,2.9568,No Action Needed
"Bevis Oval Conference Table, Walnut",Furniture,Tables,0.11495133393930113,399.2994,Run Clearance Promotions
Avery 512,Office Supplies,Labels,12.975778789915116,4.6818,Bundle Promotions
Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,0.32900508620660723,-13.6776,No Action Needed
"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,0.33116969451818934,-339.705,Liquidate Inventory
Enermax Aurora Lite Keyboard,Technology,Accessories,0.3838771643848121,103.158,No Action Needed
Hon 2111 Invitation Series Corner Table,Furniture,Tables,0.14328700717654805,75.3732,Run Clearance Promotions
Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,3.436426297910206,8.2062,No Action Needed
3-ring staple pack,Office Supplies,Binders,19.94680873799554,3.6848,Bundle Promotions
Surelock Post Binders,Office Supplies,Binders,0.9816753727539682,76.4,No Action Needed
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,1.8168605188122537,28.896,No Action Needed
Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,0.3158227168509413,85.491,No Action Needed
"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,1.4792899371812378,23.1192,No Action Needed
SAFCO Arco Folding Chair,Furniture,Chairs,0.1357711792800267,149.148,Run Clearance Promotions
Safco Contoured Stacking Chairs,Furniture,Chairs,0.1572986651134894,35.76,No Action Needed
EcoTones Memo Sheets,Office Supplies,Paper,9.37500024739584,10.08,Run Clearance Promotions
Newell 318,Office Supplies,Art,10.791367013223955,2.8912,Bundle Promotions
Regeneration Desk Collection,Furniture,Furnishings,17.045454637461262,3.0976,Bundle Promotions
Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,5.016722259818128,8.7906,No Action Needed
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,4.315305156781147,11.297,No Action Needed
Tensor Computer Mounted Lamp,Furniture,Furnishings,2.0147750993292686,20.1015,No Action Needed
DAX Wood Document Frame,Furniture,Furnishings,2.1849963446988054,69.1992,Run Clearance Promotions
Xerox 220,Office Supplies,Paper,4.629629503410307,9.3312,No Action Needed
Xerox 221,Office Supplies,Paper,4.629629411008241,15.552,No Action Needed
"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,2.590673506671322,28.95,No Action Needed
Sterilite Show Offs Storage Containers,Office Supplies,Storage,5.681817955836785,0.0,No Action Needed
"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,0.12561077832726605,210.735,No Action Needed
Xerox 1893,Office Supplies,Paper,0.7318857958143904,20.0851,No Action Needed
Newell 343,Office Supplies,Art,10.204081434818828,0.7938,No Action Needed
Vinyl Sectional Post Binders,Office Supplies,Binders,2.6525197953971427,-30.16,No Action Needed
Newell 312,Office Supplies,Art,6.4212329694848505,2.336,No Action Needed
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,5.151099007234183,3.7856,No Action Needed
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,0.7980421295484666,-8.4582,No Action Needed
"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,0.3974036167748731,-264.215,No Action Needed
Avery White Multi-Purpose Labels,Office Supplies,Labels,7.530120543355652,5.1792,No Action Needed
Macally Suction Cup Mount,Technology,Phones,3.1380752798883074,-7.17,No Action Needed
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,2.798507393507047,7.504,No Action Needed
Sensible Storage WireTech Storage Systems,Office Supplies,Storage,0.5283178362168991,-95.823,Liquidate Inventory
Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,3.2161234750076497,1.3992,No Action Needed
"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,18.939393426964465,-8.1312,Phase Out (with Discounting)
Safco Steel Mobile File Cart,Office Supplies,Storage,0.4498560221855459,4.168,No Action Needed
"Fellowes Mobile File Cart, Black",Office Supplies,Storage,0.6030878158894674,8.7052,No Action Needed
Avery 486,Office Supplies,Labels,4.103967199140656,6.8714,No Action Needed
Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,7.780082820374629,17.5448,Run Clearance Promotions
Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,0.23078698290395572,132.5898,No Action Needed
Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,0.3376857410237838,92.3936,No Action Needed
Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,0.6411352043649915,8.7735,No Action Needed
#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,3.787878752008724,5.544,No Action Needed
Xerox 1972,Office Supplies,Paper,7.10227276594514,2.64,No Action Needed
Xerox 218,Office Supplies,Paper,4.629629615340649,6.2208,No Action Needed
I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,3.1354514531305937,5.7408,Run Clearance Promotions
Imation 30456 USB Flash Drive 8GB,Technology,Accessories,4.347826027095149,2.208,No Action Needed
Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,2.3091131974072003,-50.6688,No Action Needed
Staples,Office Supplies,Fasteners,10.273972336340249,9.198,Run Clearance Promotions
Xerox 1889,Office Supplies,Paper,0.5458515373228964,53.8608,No Action Needed
Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,4.702194273346372,2.9348,No Action Needed
Xerox 232,Office Supplies,Paper,4.629629616055098,3.1104,No Action Needed
Xerox 1990,Office Supplies,Paper,5.681818128013085,7.128,No Action Needed
Motorola Droid Maxx,Technology,Phones,0.2000133239351962,293.9804,Run Clearance Promotions
Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,0.9683667263204457,40.274,No Action Needed
"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,0.9150805514632244,35.6526,No Action Needed
"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,10.474860561955781,5.191,Bundle Promotions
"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,1.385809307303949,12.9888,Run Clearance Promotions
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,4.2906178279309355,16.5186,Run Clearance Promotions
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,0.3272037004990532,-90.3762,No Action Needed
Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,9.868420832611962,9.3024,Run Clearance Promotions
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,3.3519553072625694,20.585,No Action Needed
Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,0.2222386752921497,36.4473,No Action Needed
Astroparche Fine Business Paper,Office Supplies,Paper,5.681818263601929,12.672,No Action Needed
Global Ergonomic Managers Chair,Furniture,Chairs,0.16576417210403727,141.1644,No Action Needed
Hon 61000 Series Interactive Training Tables,Furniture,Tables,0.844024338294822,-1.7772,No Action Needed
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,9.855453383230792,-42.4638,Liquidate Inventory
Catalog Binders with Expanding Posts,Office Supplies,Binders,2.229488649247083,-23.548,No Action Needed
Avery 490,Office Supplies,Labels,2.533783751683483,4.44,No Action Needed
Xerox 1992,Office Supplies,Paper,5.016722258419933,17.5812,Run Clearance Promotions
Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,2.208480624983527,15.282,No Action Needed
V7 USB Numeric Keypad,Technology,Accessories,1.071734730061284,-22.7435,No Action Needed
Newell 35,Office Supplies,Art,11.432926515559943,0.2952,Bundle Promotions
Hon Rectangular Conference Tables,Furniture,Tables,0.21973192898028504,-52.3365,No Action Needed
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,0.11365358753620054,42.8935,No Action Needed
Acme Kleen Earth Office Shears,Office Supplies,Supplies,7.731958537039011,3.3756,No Action Needed
GBC Poly Designer Binding Covers,Office Supplies,Binders,2.240143442218934,14.5638,No Action Needed
DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,1.1329304787972008,30.1872,No Action Needed
Compact Automatic Electric Letter Opener,Office Supplies,Supplies,0.2514458185554563,7.1586,No Action Needed
"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,0.4696158545988039,21.294,No Action Needed
Sharp AL-1530CS Digital Copier,Technology,Copiers,0.07500149756561639,1014.98,Run Clearance Promotions
Xerox 204,Office Supplies,Paper,4.629629503410307,9.3312,No Action Needed
Motorola L804,Technology,Phones,0.8153946550003,4.1391,No Action Needed
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,15.151515006121825,1.6038,Bundle Promotions
Steel Personal Filing/Posting Tote,Office Supplies,Storage,0.8448324268150914,47.9385,No Action Needed
Logitech G19 Programmable Gaming Keyboard,Technology,Accessories,0.24195499160924122,111.591,No Action Needed
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,3.086419768963065,8.4564,No Action Needed
Staple envelope,Office Supplies,Envelopes,3.6231884633080296,27.2412,Run Clearance Promotions
Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,3.0609121643134873,5.2272,No Action Needed
Adjustable Personal File Tote,Office Supplies,Storage,1.842751808115353,21.164,No Action Needed
Advantus Push Pins,Office Supplies,Fasteners,17.20183433567778,2.289,Bundle Promotions
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,0.9871018418470365,4.5588,No Action Needed
Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,0.7501500192204377,29.994,No Action Needed
Xerox 1905,Office Supplies,Paper,4.629629615340649,6.2208,No Action Needed
"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,0.27146372368411925,-82.884,No Action Needed
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,0.30003001196876056,395.9604,Run Clearance Promotions
ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones,0.22190662307707246,118.293,Run Clearance Promotions
Logitech G105 Gaming Keyboard,Technology,Accessories,0.5053057082522967,32.0598,No Action Needed
Hoover WindTunnel Plus Canister Vacuum,Office Supplies,Appliances,0.08258774948382656,305.13,No Action Needed
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels,0.982640004156292,28.0876,No Action Needed
"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,0.2609149341271088,41.3928,No Action Needed
"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,4.36046504339339,12.6592,No Action Needed
"Hon Metal Bookcases, Putty",Furniture,Bookcases,0.4226542639783098,185.2578,Run Clearance Promotions
Acme Box Cutter Scissors,Office Supplies,Supplies,2.9325512690044913,7.9794,No Action Needed
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,2.384737693072761,8.5544,No Action Needed
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,6.4655172042211655,4.872,No Action Needed
"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,3.099173456069431,9.2928,No Action Needed
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings,3.1088084125748394,5.79,No Action Needed
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,2.345215793461244,13.4316,No Action Needed
Xerox 1975,Office Supplies,Paper,4.629629615340649,6.3504,No Action Needed
DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,1.1329305332759836,10.0624,No Action Needed
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,0.11262953014725416,53.272,No Action Needed
Xerox 1968,Office Supplies,Paper,4.491018080045003,12.8256,No Action Needed
Xerox 1977,Office Supplies,Paper,4.491017757897389,9.6192,No Action Needed
SAFCO Boltless Steel Shelving,Office Supplies,Storage,0.2639915587416848,7.9548,Run Clearance Promotions
Stackable Trays,Furniture,Furnishings,9.740259979700268,6.8992,Run Clearance Promotions
Cisco SPA301,Technology,Phones,0.24040002602795055,31.198,No Action Needed
Maxell 4.7GB DVD-R,Technology,Accessories,1.3213530750449702,17.8794,No Action Needed
Imation 30456 USB Flash Drive 8GB,Technology,Accessories,5.434782782634956,-2.484,No Action Needed
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,2.0013343042570995,36.7255,No Action Needed
Chromcraft Rectangular Conference Tables,Furniture,Tables,0.25319661671051097,-184.8366,No Action Needed
Avery 475,Office Supplies,Labels,2.027026957176774,22.2,No Action Needed
Avery 476,Office Supplies,Labels,7.263922651830054,9.499,No Action Needed
Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,0.13850415122402898,225.264,No Action Needed
Newell 333,Office Supplies,Art,10.79136701710574,1.4456,Bundle Promotions
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,37.9746825108156,-8.532,Phase Out (with Discounting)
Hewlett Packard 610 Color Digital Copier / Printer,Technology,Copiers,0.07500150149255913,624.9875,No Action Needed
